,profile_id,orgc_stock_mineral,orgc_stock_organic,top_cm,bot_cm,mineral_fraction,organic_fraction,obs_date_yyyy,lat_dd,long_dd
19561,S1979KS141001_79P0323,9.75773,0.0,0.0,30.0,1.0,0.0,1979,39.14167,-98.58278
19562,S1979KS169001_79P0324,7.248670000000001,0.0,0.0,30.0,1.0,0.0,1979,38.87014,-97.57542
19563,S1979KS169002_79P0325,5.695460000000001,0.0,0.0,30.0,1.0,0.0,1979,38.85056,-97.4375
19564,S1979KS041001_79P0326,5.9895,0.0,0.0,30.0,1.0,0.0,1979,38.87139,-97.32555
19565,79CO059001_79P0361,5.3885000000000005,0.0,0.0,30.0,1.0,0.0,1905,39.59166,-105.09641
19566,S1979CO109001_79P0362,4.51746,0.0,0.0,30.0,1.0,0.0,1979,38.14861,-105.90278
19567,S1979CO109002_79P0363,5.266039999999999,0.0,0.0,30.0,1.0,0.0,1979,38.25417,-106.04583
19568,S1979CO109003_79P0368,2.0067999999999997,0.0,0.0,30.0,1.0,0.0,1979,37.79167,-106.20417
19569,1979NE059007_79P0417,9.0304,0.0,0.0,30.0,1.0,0.0,1979,40.39307,-97.7759
19570,1979NE059008_79P0418,7.89274,0.0,0.0,30.0,1.0,0.0,1979,40.49611,-97.78528
19571,79NE059009_79P0419,7.506539999999998,0.0,0.0,30.0,1.0,0.0,1979,40.4,-97.72861
19572,S1979NV031001_79P0463,8.85464,0.0,0.0,30.0,1.0,0.0,1979,39.18045,-119.89101
19573,S1979NV031002_79P0464,3.33153,0.0,0.0,30.0,1.0,0.0,1979,39.19462,-119.88072
19574,S1979NV031003_79P0465,4.03625,0.0,0.0,30.0,1.0,0.0,1979,39.19712,-119.85155
19575,S1979NV031004_79P0466,7.516710000000001,0.0,0.0,30.0,1.0,0.0,1979,39.23323,-119.84295
19576,S1979NV031005_79P0467,4.2163200000000005,0.0,0.0,30.0,1.0,0.0,1979,39.21389,-119.8975
19577,S1979NV031006_79P0468,5.33118,0.0,0.0,30.0,1.0,0.0,1979,39.21962,-119.89628
19578,S1979NV031007_79P0469,2.96288,0.0,0.0,30.0,1.0,0.0,1979,39.22073,-119.89656
19579,S1979NV031008_79P0470,25.115080000000006,0.0,0.0,30.0,1.0,0.0,1979,39.42656,-119.95795
19580,S1979NV031009_79P0471,8.5368,0.0,0.0,30.0,1.0,0.0,1979,39.31073,-119.8849
19581,S1979NV031014_79P0473,20.88571,0.0,0.0,30.0,1.0,0.0,1979,39.43184,-119.94795
19582,S1979NV031015_79P0474,8.973279999999999,0.0,0.0,30.0,1.0,0.0,1979,39.45073,-119.95295
19583,S1979NV031016_79P0475,14.33256,0.0,0.0,30.0,1.0,0.0,1979,39.45823,-119.95851
19584,S1979NV031018_79P0477,25.597360000000002,0.0,0.0,30.0,1.0,0.0,1979,39.45833,-119.95834
19585,S1979NV031023_79P0478,9.59624,0.0,0.0,30.0,1.0,0.0,1979,39.46556,-119.94945
19586,S1979NV031024_79P0479,10.410159999999998,0.0,0.0,30.0,1.0,0.0,1979,39.47989,-119.95795
19587,S1979NV031025_79P0480,13.049799999999998,0.0,0.0,30.0,1.0,0.0,1979,39.47989,-119.95879
19588,S1979NV031026_79P0481,5.46515,0.0,0.0,30.0,1.0,0.0,1979,39.47989,-119.96101
19589,S1979NV031028_79P0482,12.0376,0.0,0.0,30.0,1.0,0.0,1979,39.48389,-119.9625
19590,S1979NV031029_79P0483,14.013939999999998,0.0,0.0,30.0,1.0,0.0,1979,39.485,-119.96861
19591,S1979NV031030_79P0484,12.166789999999999,0.0,0.0,30.0,1.0,0.0,1979,39.32323,-119.9399
19592,657_79PA099020,12.982090000000001,0.0,0.0,30.0,1.0,0.0,1979,40.31917,-77.55889
19593,658_79PA099021,6.7311,0.0,0.0,30.0,1.0,0.0,1979,40.44833,-77.35667
19594,S1979NE059011_80P0078,8.09295,0.0,0.0,30.0,1.0,0.0,1979,40.46667,-97.41389
19595,S1979NE059019_80P0079,4.71561,0.0,0.0,30.0,1.0,0.0,1979,40.46611,-97.78667
19596,S1979WV071001_80P0101,33.2049,0.0,0.0,30.0,1.0,0.0,1979,38.73611,-79.175
19597,S1979WV071002_80P0102,19.183719999999997,0.0,0.0,30.0,1.0,0.0,1979,38.48,-79.35889
19598,S1979WV071003_80P0103,9.55335,0.0,0.0,30.0,1.0,0.0,1979,38.55833,-79.32222
19599,S1979MO047003_80P0115,6.40976,0.0,0.0,30.0,1.0,0.0,1979,39.23337,-94.3669
19600,S1979MO095004_80P0116,7.27896,0.0,0.0,30.0,1.0,0.0,1979,39.13337,-94.18356
19601,S1979MO165002_80P0117,5.86212,0.0,0.0,30.0,1.0,0.0,1979,39.45003,-94.61691
19602,S1979MO177004_80P0118,6.450300000000001,0.0,0.0,30.0,1.0,0.0,1979,39.20581,-93.93381
19603,S1979NV023001_80P0185,0.9829399999999999,0.0,0.0,30.0,1.0,0.0,1979,38.93278,-116.69278
19604,S1979NV023002_80P0186,1.8032,0.0,0.0,30.0,1.0,0.0,1979,38.51917,-116.93333
19605,S1980VA099001_80P0202,8.42264,0.0,0.0,30.0,1.0,0.0,1980,38.19699,-77.13968
19606,S1980WV067005_80P0351,5.224419999999999,0.0,0.0,30.0,1.0,0.0,1980,38.16056,-80.88389
19607,S1980WV067006_80P0352,10.459999999999999,0.0,0.0,30.0,1.0,0.0,1980,38.16389,-80.86528
19608,S1980WV015007_80P0353,7.094739999999999,0.0,0.0,30.0,1.0,0.0,1980,38.36666,-81.04723
19609,S1980WV015008_80P0354,11.51286,0.0,0.0,30.0,1.0,0.0,1980,38.36806,-81.04833
19610,S1980WV007009_80P0355,5.3069500000000005,0.0,0.0,30.0,1.0,0.0,1980,38.71667,-80.76556
19611,S1980WV007010_80P0356,9.55003,0.0,0.0,30.0,1.0,0.0,1980,38.72278,-80.76889
19612,S1980CO083001_80P0370,3.2947800000000003,0.0,0.0,30.0,1.0,0.0,1980,37.50389,-108.88944
19613,S1980CO085001_80P0373,2.70418,0.0,0.0,30.0,1.0,0.0,1980,38.21472,-108.79028
19614,S1980CO085002_80P0374,1.8261999999999998,0.0,0.0,30.0,1.0,0.0,1980,38.34778,-108.76527
19615,S1980CO113001_80P0375,3.2067799999999997,0.0,0.0,30.0,1.0,0.0,1980,38.11972,-108.72444
19616,S1980NV011001_80P0396,7.481859999999999,0.0,0.0,30.0,1.0,0.0,1980,39.85417,-116.43278
19617,S1980NV011002_80P0397,13.642399999999999,0.0,0.0,30.0,1.0,0.0,1980,39.8577,-116.29146
19618,S1980NV011003_80P0398,3.69904,0.0,0.0,30.0,1.0,0.0,1980,39.93243,-116.09812
19619,S1980NV011004_80P0399,6.55164,0.0,0.0,30.0,1.0,0.0,1980,39.8177,-116.5223
19620,1980NE127010_80P0433,6.0312,0.0,0.0,30.0,1.0,0.0,1980,40.36778,-96.0475
19621,S1980NE059018_80P0434,8.974599999999999,0.0,0.0,30.0,1.0,0.0,1980,40.49472,-97.50056
19622,S1980NE129001_80P0435,8.315900000000001,0.0,0.0,30.0,1.0,0.0,1980,40.17389,-97.87695
19623,S1980CA045012_80P0443,5.481,0.0,0.0,30.0,1.0,0.0,1980,39.43333,-123.75916
19624,S1980CA045013_80P0444,9.229550000000001,0.0,0.0,30.0,1.0,0.0,1980,39.36945,-123.69334
19625,S1980CA045014_80P0445,8.504249999999999,0.0,0.0,30.0,1.0,0.0,1979,39.83667,-123.83195
19626,S1979CA045101_80P0446,5.08338,0.0,0.0,30.0,1.0,0.0,1979,39.64611,-123.6475
19627,S1980CA045017_80P0448,5.142799999999999,0.0,0.0,30.0,1.0,0.0,1980,39.00195,-123.39
19628,S1980CA045018_80P0449,4.5854099999999995,0.0,0.0,30.0,1.0,0.0,1980,38.98833,-123.37055
19629,S1980CA045020_80P0451,11.925419999999999,0.0,0.0,30.0,1.0,0.0,1980,38.88861,-123.38917
19630,S1980CA045021_80P0452,9.31815,0.0,0.0,30.0,1.0,0.0,1978,38.78528,-123.49111
19631,S1980UT047003_80P0494,4.54947,0.0,0.0,30.0,1.0,0.0,1980,39.47528,-109.47472
19632,S1980UT019002_80P0495,7.745330000000001,0.0,0.0,30.0,1.0,0.0,1980,39.36195,-109.46833
19633,80UT047006_80P0499,6.21973,0.0,0.0,30.0,1.0,0.0,1905,39.77608,-109.55821
19634,80UT047008_80P0501,1.05892,0.0,0.0,30.0,1.0,0.0,1905,40.00468,-109.51238
19635,S1979CA045111_80P0517,12.525600000000003,0.0,0.0,30.0,1.0,0.0,1979,39.84306,-123.20611
19636,S1979CA045117_80P0518,6.90588,0.0,0.0,30.0,1.0,0.0,1979,39.76722,-123.09805
19637,S1979CA045116_80P0519,16.2756,0.0,0.0,30.0,1.0,0.0,1979,39.7875,-123.08806
19638,S1979CA045125_80P0520,6.612180000000001,0.0,0.0,30.0,1.0,0.0,1979,39.16083,-123.17973
19639,S1979CA045129_80P0521,10.6187,0.0,0.0,30.0,1.0,0.0,1979,39.38361,-123.27028
19640,S1978CA045113_80P0522,6.6572499999999994,0.0,0.0,30.0,1.0,0.0,1978,39.165,-123.28
19641,76CA045117_80P0523,5.76585,0.0,0.0,30.0,1.0,0.0,1905,38.93737,-123.07386
19642,S1978CA045124_80P0524,3.7043500000000003,0.0,0.0,30.0,1.0,0.0,1978,39.2075,-123.23222
19643,S1978CA045110_80P0525,6.399299999999999,0.0,0.0,30.0,1.0,0.0,1978,39.17056,-123.1875
19644,76CA045114_80P0526,8.403270000000003,0.0,0.0,30.0,1.0,0.0,1905,38.91293,-123.06747
19645,S1980CA045011_80P0527,8.68445,0.0,0.0,30.0,1.0,0.0,1980,39.19611,-123.21722
19646,S1980MO071001_81P0024,3.6209999999999996,0.0,0.0,30.0,1.0,0.0,1980,38.53338,-91.25013
19647,S1980MO105001_81P0025,3.27378,0.0,0.0,30.0,1.0,0.0,1980,37.61694,-92.40278
19648,S1980MO105002_81P0026,11.579019999999998,0.0,0.0,30.0,1.0,0.0,1980,37.60833,-92.39694
19649,S1980MO105003_81P0027,4.7586,0.0,0.0,30.0,1.0,0.0,1980,37.59528,-92.39083
19650,S1980MO105005_81P0029,3.16758,0.0,0.0,30.0,1.0,0.0,1980,37.59417,-92.39
19651,S1980MO105006_81P0030,2.6150200000000003,0.0,0.0,30.0,1.0,0.0,1980,37.60472,-92.40334
19652,S1980MO105007_81P0031,4.234159999999999,0.0,0.0,30.0,1.0,0.0,1980,37.60361,-92.40611
19653,S1980MO105008_81P0032,3.1363499999999997,0.0,0.0,30.0,1.0,0.0,1980,37.60333,-92.40778
19654,80NV033001_81P0062,3.5178,0.0,0.0,30.0,1.0,0.0,1905,38.97572,-114.56835
19655,80NV033002_81P0063,2.9172,0.0,0.0,30.0,1.0,0.0,1905,38.976,-114.5678
19656,80NV033003_81P0064,4.461600000000001,0.0,0.0,30.0,1.0,0.0,1905,38.97628,-114.56697
19657,80NV033004_81P0065,5.795100000000001,0.0,0.0,30.0,1.0,0.0,1905,38.976,-114.5478
19658,80NV033005_81P0066,2.4452999999999996,0.0,0.0,30.0,1.0,0.0,1905,38.97655,-114.5478
19659,80NV033006_81P0067,2.0021999999999998,0.0,0.0,30.0,1.0,0.0,1905,38.97517,-114.53307
19660,80NV033007_81P0068,1.9596,0.0,0.0,30.0,1.0,0.0,1905,38.97489,-114.51585
19661,ISCN:80NV011001_81P0069,3.07032,0.0,0.0,30.0,1.0,0.0,1905,39.85408,-116.43369
19662,S1980NV001005_81P0070,1.6301999999999999,0.0,0.0,30.0,1.0,0.0,1980,39.54241,-117.69039
19663,S1980NV001006_81P0071,1.233,0.0,0.0,30.0,1.0,0.0,1980,39.57158,-117.65289
19664,S1980MO071002_81P0082,4.473,0.0,0.0,30.0,1.0,0.0,1980,38.46722,-91.12889
19665,S1979NV773S001jbf_81P0104,3.2661,0.0,0.0,30.0,1.0,0.0,1979,39.02407,-119.36098
19666,S1980NV625S001jbf_81P0105,3.6753600000000004,0.0,0.0,30.0,1.0,0.0,1980,39.08601,-119.36543
19667,80NV001000_81P0106,3.7391,0.0,0.0,30.0,1.0,0.0,1905,39.63935,-118.25069
19668,80NV001009_81P0107,1.5595,0.0,0.0,30.0,1.0,0.0,1905,39.40908,-118.06068
19669,80NV001010_81P0108,2.8123400000000003,0.0,0.0,30.0,1.0,0.0,1905,39.4738,-117.79734
19670,S1980NE083001_81P0334,3.832820000000001,0.0,0.0,30.0,1.0,0.0,1980,40.2914,-99.34401
19671,S1980NE061001_81P0335,2.1366,0.0,0.0,30.0,1.0,0.0,1980,40.065,-99.0425
19672,1980NE097101_81P0354,10.929839999999999,0.0,0.0,30.0,1.0,0.0,1980,40.40833,-96.19583
19673,1980NV001018_81P0401,4.7863500000000005,0.0,0.0,30.0,1.0,0.0,1980,39.57381,118.25653
19674,1980NV001003_81P0402,6.30195,0.0,0.0,30.0,1.0,0.0,1980,39.39389,-117.73
19675,1980NV001002_81P0403,8.9949,0.0,0.0,30.0,1.0,0.0,1980,39.59111,-117.51444
19676,1998NV001004_81P0404,1.29125,0.0,0.0,30.0,1.0,0.0,1998,39.29556,-118.16639
19677,1980NV001001_81P0405,2.01741,0.0,0.0,30.0,1.0,0.0,1980,39.57722,-117.78611
19678,1981NE097003_81P0448,8.65536,0.0,0.0,30.0,1.0,0.0,1981,40.28972,-96.15334
19679,S1981NE097004_81P0449,6.2818499999999995,0.0,0.0,30.0,1.0,0.0,1981,40.49361,-96.14111
19680,81WV005001_81P0488,8.1798,0.0,0.0,30.0,1.0,0.0,1905,37.78339,-81.58316
19681,81WV109001_81P0490,15.406469999999999,0.0,0.0,30.0,1.0,0.0,1905,37.78339,-81.49149
19682,81WV109002_81P0491,10.646450000000002,0.0,0.0,30.0,1.0,0.0,1905,37.64589,-81.59149
19683,81WV109003_81P0492,7.357780000000001,0.0,0.0,30.0,1.0,0.0,1905,37.64589,-81.58316
19684,81WV109004_81P0493,10.23398,0.0,0.0,30.0,1.0,0.0,1905,37.52506,-81.50816
19685,81WV109005_81P0494,10.636759999999999,0.0,0.0,30.0,1.0,0.0,1905,37.52923,-81.47482
19686,81WV109007_81P0496,13.88326,0.0,0.0,30.0,1.0,0.0,1905,37.69173,-81.67622
19687,81WV109008_81P0497,7.6265,0.0,0.0,30.0,1.0,0.0,1905,37.69173,-81.67483
19688,81WV109009_81P0498,6.1021600000000005,0.0,0.0,30.0,1.0,0.0,1905,37.70006,-81.47066
19689,81WV109010_81P0499,7.67614,0.0,0.0,30.0,1.0,0.0,1905,37.55423,-81.55816
19690,81WV109011_81P0500,5.99905,0.0,0.0,30.0,1.0,0.0,1905,37.55562,-81.55816
19691,81WV109012_81P0501,8.603620000000001,0.0,0.0,30.0,1.0,0.0,1905,37.56256,-81.51232
19692,81WV109013_81P0502,5.723940000000001,0.0,0.0,30.0,1.0,0.0,1905,37.67506,-81.54982
19693,81WV109014_81P0503,10.5074,0.0,0.0,30.0,1.0,0.0,1905,37.77922,-81.50538
19694,81WV109015_81P0504,9.677999999999999,0.0,0.0,30.0,1.0,0.0,1905,37.64729,-81.58038
19695,81WV109016_81P0505,8.12752,0.0,0.0,30.0,1.0,0.0,1905,37.68756,-81.47066
19696,S1981KS013001_81P0506,5.34906,0.0,0.0,30.0,1.0,0.0,1981,39.7875,-95.63055
19697,S1981KS157001_81P0507,5.79636,0.0,0.0,30.0,1.0,0.0,1981,39.83461,-97.8385
19698,S1981CO077001_81P0580,5.8164,0.0,0.0,30.0,1.0,0.0,1981,39.08722,-108.51639
19699,S1981CO121001_81P0581,2.7807600000000003,0.0,0.0,30.0,1.0,0.0,1981,40.14806,-103.12444
19700,S1981UT045001_81P0603,3.18996,0.0,0.0,30.0,1.0,0.0,1981,40.04,-113.80473
19701,S1981UT045002_81P0604,5.238100000000001,0.0,0.0,30.0,1.0,0.0,1981,39.97111,-113.94666
19702,S1981UT045003_81P0605,4.25775,0.0,0.0,30.0,1.0,0.0,1981,40.21833,-113.9
19703,S1981UT023001_81P0610,1.45957,0.0,0.0,30.0,1.0,0.0,1981,39.88083,-113.05028
19704,S1981UT023002_81P0611,2.27592,0.0,0.0,30.0,1.0,0.0,1981,39.68583,-112.57694
19705,S1981UT023003_81P0612,2.21514,0.0,0.0,30.0,1.0,0.0,1981,39.68555,-112.68361
19706,S1981UT023004_81P0613,2.79588,0.0,0.0,30.0,1.0,0.0,1981,39.68745,-112.70664
19707,S1981UT023005_81P0614,1.5885000000000002,0.0,0.0,30.0,1.0,0.0,1981,39.70222,-112.60083
19708,S1981UT023006_81P0615,1.0662200000000002,0.0,0.0,30.0,1.0,0.0,1981,39.68945,-112.74639
19709,S1981UT023007_81P0616,2.03264,0.0,0.0,30.0,1.0,0.0,1981,39.86889,-112.80222
19710,S1981UT027001_81P0617,2.05584,0.0,0.0,30.0,1.0,0.0,1981,39.40639,-112.82333
19711,S1981CO085001_81P0622,5.24493,0.0,0.0,30.0,1.0,0.0,1981,38.49528,-107.99389
19712,81CO045001_81P0623,1.63233,0.0,0.0,30.0,1.0,0.0,1905,39.36664,-108.81374
19713,S1981CO045002_81P0624,14.4186,0.0,0.0,30.0,1.0,0.0,1981,39.51111,-108.79833
19714,81CO045003_81P0625,4.001199999999999,0.0,0.0,30.0,1.0,0.0,1905,39.39275,-108.81902
19715,S1981KS089001_81P0649,19.979709999999997,0.0,0.0,30.0,1.0,0.0,1981,39.66945,-98.20389
19716,S1981KS123001_81P0650,7.0558000000000005,0.0,0.0,30.0,1.0,0.0,1981,39.41139,-98.00361
19717,S1981KS065001_81P0651,8.55012,0.0,0.0,30.0,1.0,0.0,1981,39.26194,-99.60555
19718,S1981KS065002_81P0652,8.07357,0.0,0.0,30.0,1.0,0.0,1981,39.28972,-99.845
19719,S1981KS135001_81P0654,3.4154999999999998,0.0,0.0,30.0,1.0,0.0,1981,38.60944,-99.93389
19720,S1981KS063001_81P0655,6.05176,0.0,0.0,30.0,1.0,0.0,1981,38.75555,-100.42917
19721,S1981KS101001_81P0656,7.7523,0.0,0.0,30.0,1.0,0.0,1981,38.47111,-100.31556
19722,S1981KS115001_81P0658,4.204079999999999,0.0,0.0,30.0,1.0,0.0,1981,38.5975,-97.32083
19723,S1981KS165001_81P0659,3.876960000000001,0.0,0.0,30.0,1.0,0.0,1981,38.51778,-99.49
19724,S1981NV033026_81P0664,7.132099999999999,0.0,0.0,30.0,1.0,0.0,1982,39.4591,-114.88309
19725,S1981NV033024_81P0666,13.40108,0.0,0.0,30.0,1.0,0.0,1981,39.14966,-114.96558
19726,S1981NV033032_81P0668,3.4092,0.0,0.0,30.0,1.0,0.0,1982,38.89939,-114.83891
19727,S1981CA035001_81P0693,2.1635,0.0,0.0,30.0,1.0,0.0,1981,40.25238,-120.05547
19728,S1981CA035002_81P0694,2.16435,0.0,0.0,30.0,1.0,0.0,1981,40.34266,-120.22103
19729,S1981CA035003_81P0695,1.3335000000000001,0.0,0.0,30.0,1.0,0.0,1981,40.49015,-120.15242
19730,S1981WV067001_81P0703,15.0085,0.0,0.0,30.0,1.0,0.0,1981,38.25555,-80.50195
19731,S1981WV101001_81P0704,19.196479999999998,0.0,0.0,30.0,1.0,0.0,1981,38.34111,-80.48972
19732,S1981WV067002_81P0705,12.69625,0.0,0.0,30.0,1.0,0.0,1981,38.25611,-80.57333
19733,S1981IN011001_81P0724,4.053,0.0,0.0,30.0,1.0,0.0,1981,39.98762,-86.27441
19734,S1981IN011002_81P0725,4.216199999999999,0.0,0.0,30.0,1.0,0.0,1981,39.98251,-86.2792
19735,S1981IN011003_81P0726,4.9448,0.0,0.0,30.0,1.0,0.0,1981,40.13667,-86.6234
19736,S1981IN011006_81P0729,3.924,0.0,0.0,30.0,1.0,0.0,1981,39.98251,-86.2792
19737,S1981IN011007_81P0730,4.2783999999999995,0.0,0.0,30.0,1.0,0.0,1981,40.13667,-86.6234
19738,S1981IN011009_81P0732,7.2504,0.0,0.0,30.0,1.0,0.0,1981,40.13667,-86.6234
19739,S1981IN011010_81P0733,4.9338,0.0,0.0,30.0,1.0,0.0,1981,40.14142,-86.58165
19740,S1981IN011011_81P0734,3.96226,0.0,0.0,30.0,1.0,0.0,1981,40.1317,-86.58192
19741,S1981IN011013_81P0736,6.4645,0.0,0.0,30.0,1.0,0.0,1981,40.1467,-86.63943
19742,S1981IN011014_81P0737,4.379199999999999,0.0,0.0,30.0,1.0,0.0,1981,40.13667,-86.6234
19743,S1981IN011016_81P0739,3.58455,0.0,0.0,30.0,1.0,0.0,1981,39.98251,-86.2792
19744,S1981NV007496_81P0762,5.399280000000001,0.0,0.0,30.0,1.0,0.0,1982,40.43075,-115.83146
19745,385_81PA059002,3.91587,0.0,0.0,30.0,1.0,0.0,1981,39.77917,-80.11944
19746,S1981IL101001_82P0035,14.52468,0.0,0.0,30.0,1.0,0.0,1981,38.645,-87.83111
19747,S1981CO103001_82P0070,6.511079999999999,0.0,0.0,30.0,1.0,0.0,1981,40.11722,-107.52444
19748,S1981IL165001_82P0126,6.173290000000001,0.0,0.0,30.0,1.0,0.0,1981,37.74722,-88.38639
19749,S1981MO185001_82P0139,2.3198,0.0,0.0,30.0,1.0,0.0,1981,38.00922,-93.71687
19750,S1981MO185002_82P0140,5.76895,0.0,0.0,30.0,1.0,0.0,1981,38.16033,-93.88855
19751,S1981MO185003_82P0141,10.21668,0.0,0.0,30.0,1.0,0.0,1981,37.97227,-94.03605
19752,S1981MO185004_82P0142,4.51194,0.0,0.0,30.0,1.0,0.0,1981,38.07533,-93.56409
19753,S1981MO185005_82P0143,7.759449999999999,0.0,0.0,30.0,1.0,0.0,1981,38.09255,-93.57854
19754,S1981MO185006_82P0144,3.12217,0.0,0.0,30.0,1.0,0.0,1981,37.94894,-94.03967
19755,S1981MO185007_82P0145,4.2722999999999995,0.0,0.0,30.0,1.0,0.0,1981,37.97311,-93.7366
19756,S1981IL115016_82P0170,4.6761,0.0,0.0,30.0,1.0,0.0,1982,39.87587,-88.75922
19757,S1981NE029001_82P0174,3.3116000000000003,0.0,0.0,30.0,1.0,0.0,1981,40.49528,-101.47166
19758,S1981NE085001_82P0176,4.5876,0.0,0.0,30.0,1.0,0.0,1981,40.38,-101.22583
19759,S1981IN007002_82P0181,15.12,0.0,0.0,30.0,1.0,0.0,1981,40.49166,-87.30417
19760,S1981NV015307_82P0320,2.25841,0.0,0.0,30.0,1.0,0.0,1981,39.99603,-117.21066
19761,S1981NV015305_82P0321,2.2467,0.0,0.0,30.0,1.0,0.0,1981,39.81186,-117.37899
19762,S1981NV015303_82P0322,14.184959999999998,0.0,0.0,30.0,1.0,0.0,1981,39.72159,-116.96648
19763,S1981NV015308_82P0324,3.9077399999999995,0.0,0.0,30.0,1.0,0.0,1981,39.51715,-116.78953
19764,S1981NV015304_82P0326,2.6958,0.0,0.0,30.0,1.0,0.0,1981,39.81992,-117.37538
19765,S1981NV015301_82P0327,4.27454,0.0,0.0,30.0,1.0,0.0,1981,39.46798,-117.61733
19766,S1981NV015306_82P0328,2.99513,0.0,0.0,30.0,1.0,0.0,1981,39.78825,-117.35844
19767,S1982CA033001_82P0359,2.6230499999999997,0.0,0.0,30.0,1.0,0.0,1982,38.90556,-122.73194
19768,S1982IN153031_82P0455,2.81956,0.0,0.0,30.0,1.0,0.0,1982,39.15691,-87.40817
19769,S1982IN153032_82P0456,4.97035,0.0,0.0,30.0,1.0,0.0,1982,39.15691,-87.40817
19770,S1982IN153038_82P0457,5.25796,0.0,0.0,30.0,1.0,0.0,1982,39.12557,-87.60807
19771,S1982IN153033_82P0458,3.2992999999999997,0.0,0.0,30.0,1.0,0.0,1982,39.12532,-87.60807
19772,S1982IN119021_82P0459,4.661999999999999,0.0,0.0,30.0,1.0,0.0,1982,39.22643,-87.04472
19773,S1982IN021054_82P0460,2.7573999999999996,0.0,0.0,30.0,1.0,0.0,1982,39.28474,-87.07586
19774,S1982IN021056_82P0461,3.4766199999999996,0.0,0.0,30.0,1.0,0.0,1982,39.57504,-87.11261
19775,S1982IN021057_82P0462,2.8674999999999993,0.0,0.0,30.0,1.0,0.0,1982,39.28474,-87.07586
19776,S1982IN021051_82P0463,10.575600000000001,0.0,0.0,30.0,1.0,0.0,1982,39.2846,-87.07169
19777,S1982IN021053_82P0464,4.045030000000001,0.0,0.0,30.0,1.0,0.0,1982,39.39393,-87.20097
19778,S1982IN021052_82P0465,3.64845,0.0,0.0,30.0,1.0,0.0,1982,39.57815,-87.09103
19779,S1982IN021055_82P0466,8.844,0.0,0.0,30.0,1.0,0.0,1982,39.42615,-87.0915
19780,S1982IN021042_82P0467,2.2339499999999997,0.0,0.0,30.0,1.0,0.0,1982,39.42857,-87.0882
19781,S1982IN167044_82P0468,5.2752,0.0,0.0,30.0,1.0,0.0,1982,39.43115,-87.24139
19782,S1982IN153037_82P0469,2.7897200000000004,0.0,0.0,30.0,1.0,0.0,1982,39.12557,-87.60807
19783,S1982IN153035_82P0470,3.54145,0.0,0.0,30.0,1.0,0.0,1982,39.12557,-87.60807
19784,S1982IN167041_82P0472,4.884110000000001,0.0,0.0,30.0,1.0,0.0,1982,39.43032,-87.24167
19785,S1982IN153036_82P0473,2.2624,0.0,0.0,30.0,1.0,0.0,1982,39.12557,-87.60807
19786,S1982MD031001_82P0474,5.2100599999999995,0.0,0.0,30.0,1.0,0.0,1982,39.23994,-77.14763
19787,S1982MD031002_82P0475,4.57152,0.0,0.0,30.0,1.0,0.0,1982,39.23765,-77.14719
19788,S1982MD031004_82P0477,5.385759999999999,0.0,0.0,30.0,1.0,0.0,1982,39.15782,-77.11658
19789,S1981MD027001_82P0479,4.0664,0.0,0.0,30.0,1.0,0.0,1981,39.23807,-76.86287
19790,81IN053003_82P0491,4.7436,0.0,0.0,30.0,1.0,0.0,1905,40.42086,-85.73357
19791,81IN053008_82P0494,3.5406,0.0,0.0,30.0,1.0,0.0,1905,40.39447,-85.86134
19792,S1982NV021005_82P0627,2.6542899999999996,0.0,0.0,30.0,1.0,0.0,1982,38.24298,-118.83375
19793,S1982NV021002_82P0630,0.5843,0.0,0.0,30.0,1.0,0.0,1982,38.51826,-118.32067
19794,1982NV027002_82P0709,1.9756099999999999,0.0,0.0,30.0,1.0,0.0,1982,40.2375,-117.73889
19795,1982NV001003_82P0710,2.40239,0.0,0.0,30.0,1.0,0.0,1982,40.00083,-118.07833
19796,S1982NV027004_82P0711,3.753,0.0,0.0,30.0,1.0,0.0,1982,40.43583,-118.13445
19797,S1982NV027005_82P0712,4.17712,0.0,0.0,30.0,1.0,0.0,1982,40.4225,-118.11945
19798,S1982NV027010_82P0717,5.193350000000001,0.0,0.0,30.0,1.0,0.0,1982,40.34972,-117.51694
19799,S1982NV027011_82P0718,4.911300000000001,0.0,0.0,30.0,1.0,0.0,1982,40.29694,-117.54694
19800,82NE137001_82P0772,7.7494900000000015,0.0,0.0,30.0,1.0,0.0,1982,40.46111,-99.41084
19801,S1982CO035001_82P0773,7.40675,0.0,0.0,30.0,1.0,0.0,1982,39.22111,-105.06194
19802,S1982CO035002_82P0774,3.813389999999999,0.0,0.0,30.0,1.0,0.0,1982,39.3875,-105.09917
19803,S1982CO035003_82P0775,3.49232,0.0,0.0,30.0,1.0,0.0,1982,39.25361,-105.225
19804,S1982CO041001_82P0776,9.3232,0.0,0.0,30.0,1.0,0.0,1982,38.91222,-105.02722
19805,82CO119001_82P0778,9.030119999999998,0.0,0.0,30.0,1.0,0.0,1905,39.86332,-105.06891
19806,S1982CO119002_82P0779,6.24363,0.0,0.0,30.0,1.0,0.0,1982,39.09167,-105.10333
19807,S1982CO119003_82P0780,4.52614,0.0,0.0,30.0,1.0,0.0,1982,38.73195,-104.97389
19808,S1982CA061001_82P0819,9.865519999999998,0.0,0.0,30.0,1.0,0.0,1982,39.1,-120.76667
